seq,timestamp_us,ax_mg,ay_mg,az_mg,gx_dps,gy_dps,gz_dps,temp_c
213,250314008,373.54,651.86,-604.00,-4.76,12.38,6.89,34.64
214,250319803,365.23,653.81,-610.35,-3.29,10.30,7.87,34.40
215,250323852,367.68,658.69,-620.61,-1.65,7.62,8.84,34.55
216,250327902,383.30,659.67,-628.91,-0.61,6.34,9.39,34.36
217,250331959,385.25,658.69,-627.93,-0.06,5.67,8.78,34.55
218,250337803,399.90,658.20,-629.88,-0.06,5.85,8.78,34.55
219,250341852,403.81,656.25,-624.02,-0.24,7.13,8.96,34.64
220,250345902,402.34,646.97,-617.68,-0.61,8.23,8.78,34.40
221,250349959,402.83,647.95,-624.02,-0.85,9.39,8.84,34.31
222,250354008,406.25,648.93,-621.09,-1.22,10.37,9.27,34.64
223,250359803,398.44,645.51,-630.86,-1.22,10.73,9.39,34.55
224,250363852,395.51,643.07,-632.81,-0.91,10.12,9.82,34.64
225,250367902,397.95,636.72,-634.28,-0.43,9.15,10.06,34.50
226,250371959,395.51,635.25,-630.37,-0.24,8.29,10.55,34.40
227,250376008,393.55,638.18,-627.44,0.43,6.71,11.28,34.40
228,250381803,399.90,636.72,-623.54,1.22,5.12,11.52,34.50
229,250385852,408.69,645.02,-617.68,1.52,3.29,12.13,34.50
230,250389902,414.06,650.39,-617.68,1.40,2.50,12.32,34.55
231,250393959,419.92,654.30,-618.16,1.28,2.07,12.32,34.40
232,250398008,424.80,658.20,-618.16,1.04,1.95,12.13,34.55
233,250403803,427.25,661.62,-616.70,0.43,2.01,12.01,34.40
234,250407852,424.80,666.02,-619.63,-0.30,1.95,11.77,34.74
235,250411902,419.43,665.53,-617.68,-0.55,1.89,11.59,34.64
236,250415959,414.06,668.95,-624.02,-1.28,1.71,11.34,34.64
237,250420008,402.83,676.76,-630.86,-2.07,1.65,10.79,34.50
238,250425803,402.34,678.71,-633.79,-2.56,1.40,9.94,34.55
239,250429852,393.55,688.96,-632.81,-3.35,0.61,9.27,34.12
240,250433902,383.79,690.92,-638.67,-3.54,0.06,8.66,34.50
241,250437959,384.77,699.71,-648.44,-3.60,-1.22,8.11,34.64
242,250442008,387.70,708.98,-654.30,-3.48,-2.80,7.32,34.31
243,250447803,378.91,717.29,-667.97,-3.29,-5.12,7.01,34.21
244,250451852,372.07,737.79,-677.73,-3.29,-7.74,6.28,34.21
245,250455902,375.49,752.44,-687.99,-3.11,-9.02,5.30,34.64
246,250459959,377.93,761.72,-691.89,-3.35,-10.55,4.27,34.64
247,250464008,376.46,781.25,-699.22,-3.35,-11.83,2.62,34.50
248,250469803,381.35,789.55,-708.98,-3.60,-13.41,0.79,34.36
249,250473852,370.61,802.25,-714.36,-3.90,-14.39,-1.28,34.55
250,250477902,372.07,819.82,-727.54,-4.27,-14.94,-2.99,34.64
251,250481959,354.98,835.94,-726.56,-4.94,-15.85,-5.37,34.40
252,250486008,347.17,854.98,-732.42,-5.61,-16.34,-8.23,34.36
253,250491803,339.84,866.21,-725.59,-6.77,-17.38,-11.59,34.31
254,250495852,333.50,878.91,-729.98,-8.17,-18.35,-15.24,34.64
255,250499902,325.68,890.14,-739.75,-8.84,-19.33,-17.80,34.50
256,250503959,315.92,898.44,-749.51,-9.51,-21.40,-20.73,34.69
257,250508008,302.25,909.18,-761.72,-10.00,-24.57,-23.48,34.40
258,250513803,280.27,919.92,-779.30,-10.06,-28.78,-26.40,34.50
