seq,timestamp_us,ax_mg,ay_mg,az_mg,gx_dps,gy_dps,gz_dps,temp_c
163,271852787,-614.26,-600.10,-521.00,-1.10,-0.61,1.16,35.27
164,271856836,-614.26,-604.00,-523.93,-1.16,-1.10,1.34,35.46
165,271860885,-611.82,-604.98,-523.44,-1.46,-1.52,1.34,35.55
166,271864944,-612.30,-599.61,-529.79,-1.46,-1.22,1.28,35.07
167,271868993,-614.75,-602.54,-532.71,-1.71,-1.46,1.16,35.36
168,271874787,-614.26,-609.38,-533.20,-2.01,-1.46,0.73,35.27
169,271878836,-617.19,-602.05,-538.09,-2.13,-1.10,0.43,35.07
170,271882885,-618.16,-597.66,-538.57,-2.26,-1.04,0.30,35.17
171,271886944,-617.19,-596.68,-538.09,-1.83,-1.04,0.06,35.17
172,271890993,-618.65,-597.66,-537.60,-1.28,-1.04,-0.18,35.07
173,271896787,-616.70,-600.10,-537.60,-0.91,-0.73,-0.12,35.46
174,271900836,-615.72,-592.29,-544.43,-0.73,-1.16,0.06,35.55
175,271904885,-611.33,-591.80,-542.48,-0.30,-1.28,0.06,35.60
176,271908944,-614.75,-588.87,-538.57,-0.43,-1.46,0.49,35.22
177,271912993,-612.30,-596.19,-540.04,-0.67,-1.89,0.49,35.17
178,271918787,-609.86,-602.54,-544.43,-0.61,-1.52,0.98,35.07
179,271922836,-614.26,-603.52,-536.62,-0.30,-0.98,1.04,35.07
180,271926885,-607.91,-598.14,-533.20,-0.12,-0.43,0.85,35.46
181,271930944,-613.28,-588.87,-533.69,-0.18,0.00,0.67,35.27
182,271934993,-608.40,-596.19,-535.16,-0.61,0.12,0.85,35.46
183,271940787,-604.98,-598.14,-537.11,-0.85,0.12,1.28,35.46
184,271944836,-612.30,-596.68,-529.30,-1.04,-0.37,1.95,35.07
185,271948885,-612.79,-601.07,-530.27,-1.52,-0.73,1.34,35.46
186,271952944,-614.26,-601.07,-533.69,-1.65,-1.34,1.34,35.55
187,271956993,-610.84,-606.45,-535.16,-1.95,-1.83,1.28,35.07
188,271962787,-611.33,-610.35,-536.62,-1.04,-2.01,1.59,34.93
189,271966836,-615.72,-602.05,-533.20,-0.37,-1.52,2.07,35.22
190,271970885,-620.61,-604.98,-535.64,0.06,-1.89,1.89,35.17
191,271974944,-621.09,-611.33,-530.27,0.00,-2.13,2.13,35.27
192,271978993,-624.51,-613.28,-530.76,-0.30,-2.07,1.89,34.93
193,271984787,-624.51,-610.35,-526.37,-0.73,-1.95,1.77,35.55
194,271988836,-628.91,-614.75,-529.30,-1.46,-1.46,1.65,35.60
195,271992885,-628.42,-613.77,-529.79,-1.95,-1.16,1.22,35.55
196,271996944,-625.49,-609.38,-533.69,-2.32,-0.55,1.10,35.27
197,272000993,-625.98,-611.82,-533.20,-2.20,-0.24,1.22,35.55
198,272006787,-625.98,-609.38,-528.32,-1.83,-0.06,0.98,35.55
199,272010836,-625.00,-613.28,-534.18,-2.01,0.00,0.49,35.75
200,272014885,-626.46,-611.33,-529.79,-1.83,-0.37,0.37,35.17
201,272018944,-627.93,-612.30,-535.16,-1.22,-0.43,0.49,35.17
